name,pii_found,access_violation,delete_violation,third_party_violation,encryption_violation,violation
remove-wp-version-number,false,false,false,false,false,false
subscribe2,true,false,true,false,false,true
u-more-recent-posts,true,false,false,false,false,false
bbpress-role-deleter,false,false,false,false,false,false
10centmail-subscription-management-and-analytics,true,false,false,false,false,false
media-trash-button,false,false,false,false,false,false
union-addons,false,false,false,false,false,false
wp-countdown,false,false,false,false,false,false
clearpay-gateway-for-woocommerce,true,false,false,false,false,false
ultimate-noindex-nofollow-tool,false,false,false,false,false,false
stop-user-enumeration,true,false,true,false,false,true
boombox-shortcode,false,false,false,false,false,false
membees-member-login-widget,true,false,true,false,false,true
plugin-security-info,false,false,false,false,false,false
ezdate,false,false,false,false,false,false
force-password-change,true,false,false,false,false,false
upcoming-concerts-sports-and-theater-widget,true,false,false,false,false,false
sharethis-share-buttons,false,false,false,false,false,false
mycred-learndash,true,false,true,false,false,true
oni-daiko,true,false,false,false,false,false
dashboard-site-preview,false,false,false,false,false,false
md-responsive-jquery-slider,false,false,false,false,false,false
convead-for-woocommerce,true,false,false,false,false,false
sproutedweb-wp-support,false,false,false,false,false,false
https-thumbnails,false,false,false,false,false,false
jcwp-copy-paste-blocker,false,false,false,false,false,false
accordion-shortcodes,true,false,false,false,false,false
wpm-schema,true,false,true,false,false,true
user-dashboard,true,false,true,false,false,true
acf-page-builder,false,false,false,false,false,false
sentralize-content-2-context,false,false,false,false,false,false
thfo-mail-alert,true,false,false,false,false,false
decent-comments,true,false,false,false,false,false
devxwp-atc-text-for-woocommerce,false,false,false,false,false,false
wp-email-invisibliser,true,false,false,false,false,false
definitely-allow-mobile-zooming,false,false,false,false,false,false
fabulous-background-colors,false,false,false,false,false,false
sticky-posts-dashboard-widget,false,false,false,false,false,false
pods-stream,false,false,false,false,false,false
wp-similar-basic-auth,true,false,false,false,false,false
shiftthis-url-login,false,false,false,false,false,false
bp-post-buttons,true,false,true,false,false,true
badge-grab,false,false,false,false,false,false
change-background-color-for-pages-posts-widgets,false,false,false,false,false,false
surbma-gdpr-proof-gravity-forms,false,false,false,false,false,false
gotchosen-social-exchange,false,false,false,false,false,false
wordphone,false,false,false,false,false,false
joomlawatch-lite-for-wordpress,false,false,false,false,false,false
pwa-by-intelvue,false,false,false,false,false,false
admin-management-xtended,true,false,false,false,false,false
qqworld-share,false,false,false,false,false,false
wp-publisher,true,true,true,false,false,true
cpo-companion,true,false,false,false,false,false
create-and-assign-categories-for-pages,false,false,false,false,false,false
stupid-simple-google-maps,false,false,false,false,false,false
disable-plugin-update-emails,false,false,false,false,false,false
shadow-screen-options,true,false,true,false,false,true
server-side-google-search,false,false,false,false,false,false
ticket-restaurant-mobile-for-woocommerce,true,false,false,false,false,false
woocommerce-moip,true,false,true,false,false,true
gt-foursquare,false,false,false,false,false,false
mi13-chat,false,false,false,false,false,false
codepile,false,false,false,false,false,false
world-population-counter,true,false,false,false,false,false
frontend-product-editor,false,false,false,false,false,false
wf-sections,false,false,false,false,false,false
shiptor-woocommerce,true,false,false,false,false,false
right-now-reloaded,false,false,false,false,false,false
jvm-details-summary,false,false,false,false,false,false
wp-sm-wave-shaped-sliding-menu,false,false,false,false,false,false
slideshowfx,true,false,false,false,false,false
whatso-order-notification,true,false,false,true,true,true
activetrail-contact-form-7,true,false,false,false,true,true
vhm-show-comments,true,false,false,false,false,false
beta-invite-registration-lock,false,false,false,false,false,false
add-before-after-text-products-price-in-woo,false,false,false,false,false,false
tobook-hotel-booking-engine,false,false,false,false,false,false
pagelines-plus,false,false,false,false,false,false
news-keywords,false,false,false,false,false,false
user-posts-limit,true,false,false,false,false,false
fullwidth-templates,true,false,true,false,false,true
wp-site-age-gate,false,false,false,false,false,false
lamboz-registration-link-on-checkout-page,false,false,false,false,false,false
wp-select-box-navi,false,false,false,false,false,false
nextgen-gallery-custom-fields,false,false,false,false,false,false
wp-share-list,false,false,false,false,false,false
imagefx,false,false,false,false,false,false
login-with-yourmembership,true,false,false,false,true,true
hfs-controller,false,false,false,false,false,false
wp-fun,false,false,false,false,false,false
hiorgserver-terminliste,false,false,false,false,false,false
hectane,true,false,false,false,false,false
apparition,false,false,false,false,false,false
syrian-pound-today-widget,false,false,false,false,false,false
import-cdn-remote-images,true,false,false,false,false,false
background-particle-js,false,false,false,false,false,false
client-scroller-widget,false,false,false,false,false,false
qtranslate-loves-wp-e-commerce,false,false,false,false,false,false
show-remote-ip,false,false,false,false,false,false
sms2everywhere,true,false,false,false,false,false
widgets-control,true,false,true,false,false,true
contact-form-123,true,false,false,false,false,false
wordpress-meetup,false,false,false,false,false,false
wp-hashed-ids,false,false,false,false,false,false
admin-sticky-widget-areas,false,false,false,false,false,false
dynamic-tracker,false,false,false,false,false,false
social-header-meta,false,false,false,false,false,false
diver,false,false,false,false,false,false
track-unauthorized-access,true,false,false,false,false,false
basic-authentication,false,false,false,false,false,false
superslider,false,false,false,false,false,false
before-after-image-slider,true,false,false,false,false,false
latest-posts-widget,false,false,false,false,false,false
photo-roll,false,false,false,false,false,false
index-pages,true,false,false,false,false,false
simple-admin-menus,false,false,false,false,false,false
alan-html-cache,false,false,false,false,false,false
block-archive-org-robots-txt,false,false,false,false,false,false
no-comments-on-pages,false,false,false,false,false,false
kktc-doviz-kurlari,false,false,false,false,false,false
simple-block-gallery,false,false,false,false,false,false
headless-cms,true,false,false,false,false,false
reference-knowledgebase-and-docs,true,false,true,false,false,true
limit-attempts,true,false,false,true,true,true
wp-ban-user,true,false,false,false,false,false
astro-elementor-widgets-lite,false,false,false,false,false,false
display-current-author-on-menu,true,false,false,false,false,false
dsense-like-posts,true,false,true,false,false,true
m1pay-buy-now-button,true,false,false,false,false,false
yd-setup-locale,false,false,false,false,false,false
simpler-checkout,true,false,false,false,false,false
calendar-posts,true,false,false,false,false,false
mortgage-rates,true,false,false,false,false,false
simple-permissions,true,false,false,false,false,false
blog2widget,false,false,false,false,false,false
venio,false,false,false,false,false,false
konora-paypal,true,true,true,false,false,true
html5-chat,true,false,true,false,false,true
pcaviz,false,false,false,false,false,false
translation-tools,true,false,false,false,false,false
wp-admin-todo-list,false,false,false,false,false,false
simple-privacy-helper,true,false,true,false,false,true
flora-lms,true,false,true,false,false,true
atomic-docs-lockdown,false,false,false,false,false,false
remove-http,false,false,false,false,false,false
wp-clone-any-post-type,true,false,true,false,false,true
candid-advanced-toolset,false,false,false,false,false,false
cooee,true,false,false,false,false,false
wp-ano-atual,false,false,false,false,false,false
waypanel-heatmap-analysis,false,false,false,false,false,false
hello-positivity,false,false,false,false,false,false
lastfm-now-playing,true,false,false,false,false,false
visibility-control-for-learnpress,false,false,false,false,false,false
attribution,true,false,false,false,false,false
nutsforpress-smtp-mail,true,false,false,false,false,false
simple-wp-glossary,false,false,false,false,false,false
advanced-iranian-widget,false,false,false,false,false,false
tweets-rotator-2013,true,false,false,false,false,false
bizappay-for-givewp,true,false,false,false,false,false
huzzaz-video-gallery,false,false,false,false,false,false
yummly-rich-recipes,true,false,true,false,false,true
simple-hook-widget,false,false,false,false,false,false
custom-shortcode-sidebars,false,false,false,false,false,false
hide-category,false,false,false,false,false,false
search-products-pro,true,false,false,false,false,false
theme-manager,false,false,false,false,false,false
tagplay-widget,false,false,false,false,false,false
